2026-05-26T17:21:50.301808+00:00 [129/663] 复发性阿弗他溃疡 | key=复发性阿弗他溃疡 | ValueError: Disease_id not found from SymMap search keys=['复发性阿弗他溃疡', '口疮', '口腔溃疡']
2026-05-26T17:22:10.994349+00:00 [130/663] 夏季皮炎 | key=夏季皮炎 | ValueError: Disease_id not found from SymMap search keys=['夏季皮炎', '痱子', '汗疹', '热源性皮炎', '多形日光疹', '热带粟粒疹', '暑热皮炎', '季节性皮炎(夏季型)']
2026-05-26T17:22:17.829698+00:00 [131/663] 外痔 | key=外痔 | ValueError: Disease_id not found from SymMap search keys=['外痔']
2026-05-26T17:22:37.407266+00:00 [132/663] 外耳湿疹 | key=外耳湿疹 | ValueError: Disease_id not found from SymMap search keys=['外耳湿疹', 'eczema of external ear', '旋耳疮', '月食疮', '月蚀疮', '月蚀疳疮', '黄水疮']
2026-05-26T17:22:58.917490+00:00 [133/663] 外耳道疖 | key=外耳道疖 | ValueError: Disease_id not found from SymMap search keys=['外耳道疖', '耳疖', 'furuncle of external acoustic meatus', '耳疳']
2026-05-26T17:23:10.048686+00:00 [134/663] 外耳道真菌病 | key=外耳道真菌病 | ValueError: Disease_id not found from SymMap search keys=['外耳道真菌病', 'otomycosis', '真菌性外耳道炎', '耳痒']
2026-05-26T17:23:17.923680+00:00 [135/663] 外阴慢性单纯性苔藓 | key=外阴慢性单纯性苔藓 | ValueError: Disease_id not found from SymMap search keys=['外阴慢性单纯性苔藓']
2026-05-26T17:23:25.400940+00:00 [136/663] 外阴瘙痒症 | key=外阴瘙痒症 | ValueError: Disease_id not found from SymMap search keys=['外阴瘙痒症', '阴痒', '外阴瘙痒']
2026-05-26T17:23:29.930188+00:00 [137/663] 外阴硬化性苔藓 | key=外阴硬化性苔藓 | ValueError: Disease_id not found from SymMap search keys=['外阴硬化性苔藓']
2026-05-26T17:23:37.871080+00:00 [138/663] 外阴良性肿瘤 | key=外阴良性肿瘤 | ValueError: Disease_id not found from SymMap search keys=['外阴良性肿瘤', '外阴纤维瘤', '外阴乳头状瘤']
2026-05-26T17:23:42.211190+00:00 [139/663] 外阴阴道假丝酵母菌病 | key=外阴阴道假丝酵母菌病 | ValueError: Disease_id not found from SymMap search keys=['外阴阴道假丝酵母菌病']
2026-05-26T17:23:58.749653+00:00 [141/663] 多发性骨髓瘤 | key=多发性骨髓瘤 | ValueError: Disease_id not found from SymMap search keys=['多发性骨髓瘤']
2026-05-26T17:24:11.660534+00:00 [142/663] 多器官功能障碍综合征 | key=多器官功能障碍综合征 | ValueError: Disease_id not found from SymMap search keys=['多器官功能障碍综合征', 'Multiple Organ Dysfunction Syndrome', 'MODS', '老年多器官功能不全综合征', '老年多器官功能衰竭']
2026-05-26T17:24:23.743114+00:00 [143/663] 多囊卵巢综合征 | key=多囊卵巢综合征 | ValueError: Disease_id not found from SymMap search keys=['多囊卵巢综合征', 'Stein-Leventhal综合征', 'PCOS']
2026-05-26T17:24:34.145617+00:00 [144/663] 多形性红斑 | key=多形性红斑 | ValueError: Disease_id not found from SymMap search keys=['多形性红斑', '多形性红斑病', '多形红斑', '靶形红斑', '猫眼疮']
2026-05-26T17:24:42.550495+00:00 [145/663] 多汗症 | key=多汗症 | ValueError: Disease_id not found from SymMap search keys=['多汗症', 'Hyperhidrosis', '汗证']
2026-05-26T17:25:08.520789+00:00 [147/663] 天疱疮 | key=天疱疮 | ValueError: Disease_id not found from SymMap search keys=['天疱疮', '寻常型天疱疮', '生殖型天疱疮', '叶状天疱疮', '红斑性天疱疮', '药物性天疱疮', '特发性天疱疮']
2026-05-26T17:25:15.348926+00:00 [148/663] 失眠 | key=失眠 | ValueError: Disease_id not found from SymMap search keys=['失眠', '不寐']
2026-05-26T17:25:28.218284+00:00 [149/663] 头痛 | key=头痛 | ValueError: Disease_id not found from SymMap search keys=['头痛', 'Headache', '偏头痛', '紧张性头痛', '丛集性头痛', '急性外伤性头痛']
2026-05-26T17:25:44.907468+00:00 [150/663] 头癣 | key=头癣 | ValueError: Disease_id not found from SymMap search keys=['头癣', '头部浅部真菌病', '头皮癣', '毛发癣', '头皮真菌感染', '头部皮肤癣菌病', '毛发真菌病', '体癣菌头癣', '小孢子菌头癣']
2026-05-26T17:25:59.378242+00:00 [151/663] 头部脓肿性穿掘性毛囊周围炎 | key=头部脓肿性穿掘性毛囊周围炎 | ValueError: Disease_id not found from SymMap search keys=['头部脓肿性穿掘性毛囊周围炎', '头皮探道性化脓性毛囊周围炎', '头皮脓肿性穿道性毛囊炎', '头皮脓肿穿道性毛囊周围炎', '头部化脓性探道性毛囊炎', '头部化脓性穿掘性毛囊周围炎', '蝼蛄疖']
2026-05-26T17:26:11.820209+00:00 [152/663] 女性不孕症 | key=女性不孕症 | ValueError: Disease_id not found from SymMap search keys=['女性不孕症', '不排卵性不孕', '输卵管起因的女性不孕症', '输卵管阻塞性不孕', '输卵管闭锁性不孕', '输卵管狭窄性不孕']
2026-05-26T17:26:18.696146+00:00 [153/663] 妊娠剧吐 | key=妊娠剧吐 | ValueError: Disease_id not found from SymMap search keys=['妊娠剧吐', '妊娠恶阻', '妊娠呕吐']
2026-05-26T17:26:23.882404+00:00 [154/663] 妊娠合并心脏病 | key=妊娠合并心脏病 | ValueError: Disease_id not found from SymMap search keys=['妊娠合并心脏病', '妊娠期心脏病']
2026-05-26T17:26:27.311546+00:00 [155/663] 妊娠合并特发性血小板减少性紫癜 | key=妊娠合并特发性血小板减少性紫癜 | ValueError: Disease_id not found from SymMap search keys=['妊娠合并特发性血小板减少性紫癜']
2026-05-26T17:26:34.632082+00:00 [156/663] 妊娠合并病毒性肝炎 | key=妊娠合并病毒性肝炎 | ValueError: Disease_id not found from SymMap search keys=['妊娠合并病毒性肝炎', '妊娠合并黄疸型肝炎', '妊娠黄疸']
2026-05-26T17:26:42.926704+00:00 [157/663] 妊娠合并糖尿病 | key=妊娠合并糖尿病 | ValueError: Disease_id not found from SymMap search keys=['妊娠合并糖尿病', '孕前糖尿病', '糖尿病合并妊娠', '妊娠期糖尿病']
2026-05-26T17:26:46.613654+00:00 [158/663] 妊娠合并贫血 | key=妊娠合并贫血 | ValueError: Disease_id not found from SymMap search keys=['妊娠合并贫血']
2026-05-26T17:26:54.273405+00:00 [159/663] 妊娠期合并上呼吸道感染 | key=妊娠期合并上呼吸道感染 | ValueError: Disease_id not found from SymMap search keys=['妊娠期合并上呼吸道感染', '妊娠咳嗽', '妊娠期急慢性支气管炎']
2026-05-26T17:27:02.664211+00:00 [160/663] 妊娠期肝内胆汁淤积症 | key=妊娠期肝内胆汁淤积症 | ValueError: Disease_id not found from SymMap search keys=['妊娠期肝内胆汁淤积症', 'intrahepatic cholestasis of pregnancy', 'ICP', '妊娠身痒']
2026-05-26T17:27:12.735594+00:00 [161/663] 妊娠期高血压疾病 | key=妊娠期高血压疾病 | ValueError: Disease_id not found from SymMap search keys=['妊娠期高血压疾病', '妊娠高血压', '子肿', '子痫', '妊高症']
2026-05-26T17:27:16.389012+00:00 [162/663] 妊娠过期 | key=妊娠过期 | ValueError: Disease_id not found from SymMap search keys=['妊娠过期']
2026-05-26T17:27:23.554778+00:00 [163/663] 婴儿湿疹 | key=婴儿湿疹 | ValueError: Disease_id not found from SymMap search keys=['婴儿湿疹', '奶癣', '胎敛疮']
2026-05-26T17:27:27.203096+00:00 [164/663] 婴儿血管瘤 | key=婴儿血管瘤 | ValueError: Disease_id not found from SymMap search keys=['婴儿血管瘤']
2026-05-26T17:27:30.953226+00:00 [165/663] 子宫内膜异位症 主病名：子宫内膜息肉 | key=子宫内膜异位症 主病名：子宫内膜息肉 | ValueError: Disease_id not found from SymMap search keys=['子宫内膜异位症 主病名：子宫内膜息肉']
2026-05-26T17:27:36.896379+00:00 [166/663] 子宫肌瘤 | key=子宫肌瘤 | ValueError: Disease_id not found from SymMap search keys=['子宫肌瘤', '子宫平滑肌瘤']
2026-05-26T17:27:46.253377+00:00 [167/663] 子宫脱垂 | key=子宫脱垂 | ValueError: Disease_id not found from SymMap search keys=['子宫脱垂', '阴挺', '子宫下垂', '阴道脱垂']
2026-05-26T17:27:51.704879+00:00 [168/663] 子宫腺肌症 | key=子宫腺肌症 | ValueError: Disease_id not found from SymMap search keys=['子宫腺肌症', '子宫腺肌病']
2026-05-26T17:27:55.202715+00:00 [169/663] 子宫颈炎 | key=子宫颈炎 | ValueError: Disease_id not found from SymMap search keys=['子宫颈炎']
2026-05-26T17:28:01.775886+00:00 [170/663] 子宫颈癌 | key=子宫颈癌 | ValueError: Disease_id not found from SymMap search keys=['子宫颈癌', '宫颈癌', '子宫颈恶性肿瘤 HPV 感染']
2026-05-26T17:28:10.072359+00:00 [171/663] 宫内节育器相关并发症 | key=宫内节育器相关并发症 | ValueError: Disease_id not found from SymMap search keys=['宫内节育器相关并发症', '宫内节育器副反应', '放环后经期延长', '曼月乐环后经期延长']
2026-05-26T17:28:19.796740+00:00 [172/663] 家族性良性慢性天疱疮 | key=家族性良性慢性天疱疮 | ValueError: Disease_id not found from SymMap search keys=['家族性良性慢性天疱疮', 'familial chronic benign pemphigus', 'Hailey-Hailey病', '皱褶疱疮', '慢性良性天疱疮']
2026-05-26T17:28:26.589917+00:00 [173/663] 寻常疣 | key=寻常疣 | ValueError: Disease_id not found from SymMap search keys=['寻常疣', 'verruca vulgaris', '跖疣']
2026-05-26T17:28:31.667633+00:00 [174/663] 小儿中毒型细菌性痢疾 | key=小儿中毒型细菌性痢疾 | ValueError: Disease_id not found from SymMap search keys=['小儿中毒型细菌性痢疾', '中毒性痢疾']
2026-05-26T17:28:37.155510+00:00 [175/663] 小儿功能性便秘 | key=小儿功能性便秘 | ValueError: Disease_id not found from SymMap search keys=['小儿功能性便秘', '慢传输型便秘']
2026-05-26T17:28:42.284127+00:00 [176/663] 小儿单纯性肥胖 | key=小儿单纯性肥胖 | ValueError: Disease_id not found from SymMap search keys=['小儿单纯性肥胖', '儿童单纯性肥胖症']
2026-05-26T17:28:52.109884+00:00 [177/663] 小儿厌食 | key=小儿厌食 | ValueError: Disease_id not found from SymMap search keys=['小儿厌食', '小儿厌食症', '儿童厌食', '儿童厌食症', '小儿食欲不振']
2026-05-26T17:28:57.775382+00:00 [178/663] 小儿夜啼 | key=小儿夜啼 | ValueError: Disease_id not found from SymMap search keys=['小儿夜啼', '婴儿夜啼']
2026-05-26T17:29:01.712891+00:00 [179/663] 小儿心力衰竭 | key=小儿心力衰竭 | ValueError: Disease_id not found from SymMap search keys=['小儿心力衰竭']
2026-05-26T17:29:05.121042+00:00 [180/663] 小儿急性喉炎 | key=小儿急性喉炎 | ValueError: Disease_id not found from SymMap search keys=['小儿急性喉炎']
2026-05-26T17:29:15.980962+00:00 [181/663] 小儿急性肾小球肾炎 | key=小儿急性肾小球肾炎 | ValueError: Disease_id not found from SymMap search keys=['小儿急性肾小球肾炎', '急性肾小球肾炎', '急性链球菌感染后肾小球肾炎', '急性肾炎综合征', '小儿急性肾炎']
2026-05-26T17:29:21.452827+00:00 [182/663] 小儿惊厥 | key=小儿惊厥 | ValueError: Disease_id not found from SymMap search keys=['小儿惊厥', '热性惊厥']
2026-05-26T17:29:26.986645+00:00 [183/663] 小儿汗证 | key=小儿汗证 | ValueError: Disease_id not found from SymMap search keys=['小儿汗证', '小儿多汗症']
2026-05-26T17:29:32.410108+00:00 [184/663] 小儿消化不良 | key=小儿消化不良 | ValueError: Disease_id not found from SymMap search keys=['小儿消化不良', '消化不良']
2026-05-26T17:29:35.813714+00:00 [185/663] 小儿热性惊厥 | key=小儿热性惊厥 | HTTPError: 502 Server Error: Bad Gateway for url: http://www.symmap.org/search/
2026-05-26T17:29:39.510466+00:00 [186/663] 小儿病毒性心肌炎 | key=小儿病毒性心肌炎 | ValueError: Disease_id not found from SymMap search keys=['小儿病毒性心肌炎']
2026-05-26T17:29:44.471973+00:00 [187/663] 小儿病毒性脑炎 | key=小儿病毒性脑炎 | ValueError: Disease_id not found from SymMap search keys=['小儿病毒性脑炎', '儿童病毒性脑炎']
2026-05-26T17:29:47.888826+00:00 [188/663] 小儿癫痫 | key=小儿癫痫 | ValueError: Disease_id not found from SymMap search keys=['小儿癫痫']
2026-05-26T17:29:57.694037+00:00 [189/663] 小儿矮小症 | key=小儿矮小症 | ValueError: Disease_id not found from SymMap search keys=['小儿矮小症', '矮小症', '青春期生长发育迟缓', '生长激素缺乏症', '特发性矮小症']
2026-05-26T17:30:09.675047+00:00 [190/663] 小儿紫癜 | key=小儿紫癜 | ValueError: Disease_id not found from SymMap search keys=['小儿紫癜', 'Henoch-Schonlein syndrome', 'Henoch-Schonlein purpura', 'HSP', '儿7天紫癜', '小儿IgA血']
2026-05-26T17:30:16.307083+00:00 [191/663] 小儿肠炎 | key=小儿肠炎 | ValueError: Disease_id not found from SymMap search keys=['小儿肠炎', '幼儿腹泻', '婴儿肠炎']
2026-05-26T17:30:20.017739+00:00 [192/663] 小儿肾病综合征 | key=小儿肾病综合征 | ValueError: Disease_id not found from SymMap search keys=['小儿肾病综合征']
2026-05-26T17:30:23.433874+00:00 [193/663] 小儿胃炎 | key=小儿胃炎 | ValueError: Disease_id not found from SymMap search keys=['小儿胃炎']
2026-05-26T17:30:31.417792+00:00 [194/663] 小儿营养性缺铁性贫血 | key=小儿营养性缺铁性贫血 | ValueError: Disease_id not found from SymMap search keys=['小儿营养性缺铁性贫血', '儿童缺铁性贫血', '小儿缺铁性贫血']
2026-05-26T17:30:37.006520+00:00 [195/663] 小儿风湿热 | key=小儿风湿热 | ValueError: Disease_id not found from SymMap search keys=['小儿风湿热', '儿童风湿热']
2026-05-26T17:30:55.432077+00:00 [198/663] 尖锐湿疣 | key=尖锐湿疣 | ValueError: Disease_id not found from SymMap search keys=['尖锐湿疣', 'Condyloma Acuminatum']
2026-05-26T17:31:13.608046+00:00 [201/663] 尿浊 | key=尿浊 | ValueError: Disease_id not found from SymMap search keys=['尿浊', 'Turbid Urine', '乳糜尿']
2026-05-26T17:31:29.222492+00:00 [203/663] 尿石症 | key=尿石症 | ValueError: Disease_id not found from SymMap search keys=['尿石症', '肾结石', '输尿管结石', '膀胱结石', '尿道结石']
2026-05-26T17:31:41.021946+00:00 [205/663] 尿频 | key=尿频 | ValueError: Disease_id not found from SymMap search keys=['尿频', '尿频症']
2026-05-26T17:31:46.240079+00:00 [206/663] 巩膜外层炎 | key=巩膜外层炎 | ValueError: Disease_id not found from SymMap search keys=['巩膜外层炎', 'Episcleritis']
2026-05-26T17:31:51.394362+00:00 [207/663] 巩膜炎 | key=巩膜炎 | ValueError: Disease_id not found from SymMap search keys=['巩膜炎', 'Scleritis']
2026-05-26T17:31:56.302309+00:00 [208/663] 帕金森病 | key=帕金森病 | HTTPError: 502 Server Error: Bad Gateway for url: http://www.symmap.org/search/
2026-05-26T17:32:16.085899+00:00 [209/663] 带状疱疹 | key=带状疱疹 | ValueError: Disease_id not found from SymMap search keys=['带状疱疹', 'herpes zoster', '蛇串疮', '眼睑带状疱疹', '播散性带状疱疹', '泛发性带状疱疹', '外耳带状疱疹', '带状疱疹不伴有并发症', '不全性带状疱疹', '顿挫性带状疱疹', '内脏带状疱疹']
2026-05-26T17:32:22.389677+00:00 [210/663] 干燥性鼻炎 | key=干燥性鼻炎 | ValueError: Disease_id not found from SymMap search keys=['干燥性鼻炎', 'rhinitis sicca', '鼻燥']
2026-05-26T17:32:27.317906+00:00 [211/663] 干燥综合征 | key=干燥综合征 | ValueError: Disease_id not found from SymMap search keys=['干燥综合征', '燥毒症']
2026-05-26T17:32:32.157016+00:00 [212/663] 干眼症 | key=干眼症 | ValueError: Disease_id not found from SymMap search keys=['干眼症', 'Dry Eye Syndrome']
2026-05-26T17:32:39.080532+00:00 [213/663] 年龄相关性白内障 | key=年龄相关性白内障 | ValueError: Disease_id not found from SymMap search keys=['年龄相关性白内障', 'Age-Related Cataract', '老年性白内障']
2026-05-26T17:32:47.057993+00:00 [214/663] 年龄相关性黄斑变性 | key=年龄相关性黄斑变性 | ValueError: Disease_id not found from SymMap search keys=['年龄相关性黄斑变性', 'Age-Related Macular Degeneration', '老年性黄斑变性', 'ARMD']
2026-05-26T17:32:53.524889+00:00 [215/663] 幼儿急疹 | key=幼儿急疹 | HTTPError: 502 Server Error: Bad Gateway for url: http://www.symmap.org/search/
2026-05-26T17:33:02.823622+00:00 [216/663] 幼年特发性关节炎 | key=幼年特发性关节炎 | ValueError: Disease_id not found from SymMap search keys=['幼年特发性关节炎', 'juvenile idiopathic arthritis', 'JIA', '儿童类风湿关节炎', '幼年型类风湿关节炎']
2026-05-26T17:33:09.596803+00:00 [217/663] 幽门梗阻 | key=幽门梗阻 | ValueError: Disease_id not found from SymMap search keys=['幽门梗阻', 'Pyloric Obstruction', '无']
2026-05-26T17:33:14.686071+00:00 [218/663] 库欣综合征 | key=库欣综合征 | HTTPError: 502 Server Error: Bad Gateway for url: http://www.symmap.org/search/
2026-05-26T17:33:27.147381+00:00 [220/663] 异常子宫出血 | key=异常子宫出血 | ValueError: Disease_id not found from SymMap search keys=['异常子宫出血', '月经不规则', '月经先后不定期']
2026-05-26T17:33:38.684087+00:00 [222/663] 弥漫性外耳道炎 | key=弥漫性外耳道炎 | ValueError: Disease_id not found from SymMap search keys=['弥漫性外耳道炎', '耳疮']
2026-05-26T17:33:43.822872+00:00 [223/663] 弱视 | key=弱视 | ValueError: Disease_id not found from SymMap search keys=['弱视', 'Amblyopia']
2026-05-26T17:34:18.362025+00:00 [227/663] 心肌病 | key=心肌病 | ValueError: Disease_id not found from SymMap search keys=['心肌病', 'Cardiomyopathy', '扩张型心肌病', '肥厚型心肌病', '右室心肌病', '未定型心肌病', '限制型心肌病', '致心律失常型右室心肌病']
2026-05-26T17:35:15.318998+00:00 [228/663] 心脏瓣膜病 | key=心脏瓣膜病 | ValueError: Disease_id not found from SymMap search keys=['心脏瓣膜病', 'Valvular Heart Disease', '风湿性心脏病', '风心病', '先天性二尖瓣狭窄', '先天性主动脉瓣狭窄', '先天性主动脉瓣关闭不全', '先天性二尖瓣关闭不全', '先天性三尖瓣狭窄', '风湿性心瓣膜病', '感染性心内膜炎', '老年退行性心瓣膜病', '黏液样变性心瓣膜病', '二尖瓣关闭不全', '主动脉瓣狭窄']
2026-05-26T17:35:26.406525+00:00 [230/663] 急性上呼吸道感染 | key=急性上呼吸道感染 | ValueError: Disease_id not found from SymMap search keys=['急性上呼吸道感染', '感冒']
2026-05-26T17:35:34.314815+00:00 [231/663] 急性会厌炎 | key=急性会厌炎 | ValueError: Disease_id not found from SymMap search keys=['急性会厌炎', 'acute epiglottitis', '急性声门上喉炎', '急性会厌喉炎']
2026-05-26T17:50:41.702675+00:00 [232/663] 急性化脓性中耳炎 | key=急性化脓性中耳炎 | ValueError: Disease_id not found from SymMap search keys=['急性化脓性中耳炎', 'acute suppurative otitis media', '急脓耳', '耳漏']
2026-05-26T17:50:48.220023+00:00 [233/663] 急性化脓性乳腺炎 | key=急性化脓性乳腺炎 | ValueError: Disease_id not found from SymMap search keys=['急性化脓性乳腺炎', '乳痈']
2026-05-26T17:50:56.570121+00:00 [234/663] 急性化脓性扁桃体炎 | key=急性化脓性扁桃体炎 | ValueError: Disease_id not found from SymMap search keys=['急性化脓性扁桃体炎', '急性扁桃体炎', '链球菌性扁桃体炎', '急性滤泡性扁桃体炎']
2026-05-26T17:51:10.227428+00:00 [235/663] 急性发热性嗜中性皮病 | key=急性发热性嗜中性皮病 | ValueError: Disease_id not found from SymMap search keys=['急性发热性嗜中性皮病', 'Sweet综合征', 'Sweet病', 'Sweet氏病', 'Sweet氏综合征', '嗜中性皮病', '急性嗜中性皮炎']
2026-05-26T17:51:18.836935+00:00 [236/663] 急性呼吸窘迫综合征 | key=急性呼吸窘迫综合征 | ValueError: Disease_id not found from SymMap search keys=['急性呼吸窘迫综合征', 'Acute Respiratory Distress Syndrome', 'ARDS', '急性呼吸窘迫症']
2026-05-26T17:51:26.785882+00:00 [237/663] 急性咽炎 | key=急性咽炎 | ValueError: Disease_id not found from SymMap search keys=['急性咽炎', 'acute pharyngitis', '急喉痹', '急性咽部炎']
2026-05-26T18:06:58.812176+00:00 [238/663] 急性喉炎 | key=急性喉炎 | ValueError: Disease_id not found from SymMap search keys=['急性喉炎', '暴喑', '急喉喑']
2026-05-26T18:07:06.425365+00:00 [239/663] 急性心包炎 | key=急性心包炎 | ValueError: Disease_id not found from SymMap search keys=['急性心包炎', 'Acute Pericarditis', '病毒性心包炎', '细菌性心包炎']
2026-05-26T18:07:11.231489+00:00 [240/663] 急性支气管炎 | key=急性支气管炎 | ValueError: Disease_id not found from SymMap search keys=['急性支气管炎', '急性感染性支气管炎']
2026-05-26T18:07:14.569782+00:00 [241/663] 急性泪囊炎 | key=急性泪囊炎 | HTTPError: 502 Server Error: Bad Gateway for url: http://www.symmap.org/search/
2026-05-26T18:07:19.349057+00:00 [242/663] 急性淋巴管炎 | key=急性淋巴管炎 | ValueError: Disease_id not found from SymMap search keys=['急性淋巴管炎', '红丝疖']
2026-05-26T18:07:26.064719+00:00 [243/663] 急性白血病 | key=急性白血病 | ValueError: Disease_id not found from SymMap search keys=['急性白血病', 'Acute Leukemia', 'AL']
2026-05-26T18:07:29.774735+00:00 [244/663] 急性细菌性前列腺炎 | key=急性细菌性前列腺炎 | ValueError: Disease_id not found from SymMap search keys=['急性细菌性前列腺炎']
2026-05-26T18:07:47.787532+00:00 [245/663] 急性细菌性结膜炎 | key=急性细菌性结膜炎 | ReadTimeout: HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=15)
2026-05-26T18:07:52.833687+00:00 [246/663] 急性细菌性脑膜炎 | key=急性细菌性脑膜炎 | ValueError: Disease_id not found from SymMap search keys=['急性细菌性脑膜炎']
2026-05-26T18:08:04.613063+00:00 [247/663] 急性肾小球肾炎 | key=急性肾小球肾炎 | ValueError: Disease_id not found from SymMap search keys=['急性肾小球肾炎', 'Acute Glomerulonephritis', '急性肾炎']
2026-05-26T18:08:38.528300+00:00 [250/663] 急性视网膜坏死综合征 | key=急性视网膜坏死综合征 | ValueError: Disease_id not found from SymMap search keys=['急性视网膜坏死综合征', 'Acute Retinal Necrosis Syndrome', 'ARN']
2026-05-26T18:08:53.713967+00:00 [251/663] 急性间质性肾炎 | key=急性间质性肾炎 | ValueError: Disease_id not found from SymMap search keys=['急性间质性肾炎', 'Acute Interstitial Nephritis', 'AIN', '急性肾小管间质性肾炎']
2026-05-26T18:09:03.699657+00:00 [252/663] 急性骨髓炎 | key=急性骨髓炎 | ValueError: Disease_id not found from SymMap search keys=['急性骨髓炎', 'Acute Osteomyelitis']
2026-05-26T18:09:18.240477+00:00 [253/663] 急性鼻炎 | key=急性鼻炎 | ValueError: Disease_id not found from SymMap search keys=['急性鼻炎', 'acute rhinitis', '急性鼻卡他', '感冒鼻炎']
2026-05-26T18:09:46.091422+00:00 [255/663] 急进性肾小球肾炎 | key=急进性肾小球肾炎 | ValueError: Disease_id not found from SymMap search keys=['急进性肾小球肾炎', 'Rapidly Progressive Glomerulonephritis', '急进性肾炎', '新月体肾小球肾炎']
2026-05-26T18:09:52.018963+00:00 [256/663] 性早熟 | key=性早熟 | ValueError: Disease_id not found from SymMap search keys=['性早熟', '中枢性性早熟']
2026-05-26T18:10:00.601368+00:00 [257/663] 性欲亢进 | key=性欲亢进 | ValueError: Disease_id not found from SymMap search keys=['性欲亢进', 'Hypersexual Disorder']
2026-05-26T18:10:08.552431+00:00 [258/663] 性欲低下 | key=性欲低下 | ValueError: Disease_id not found from SymMap search keys=['性欲低下', 'Hypoactive Sexual Desire Disorder']
2026-05-26T18:10:13.700401+00:00 [259/663] 恶性淋巴瘤 | key=恶性淋巴瘤 | ValueError: Disease_id not found from SymMap search keys=['恶性淋巴瘤']
2026-05-26T18:10:22.616316+00:00 [260/663] 恶性黑素瘤 | key=恶性黑素瘤 | ValueError: Disease_id not found from SymMap search keys=['恶性黑素瘤', 'malignant melanoma', '脚疽']
2026-05-26T18:10:34.487268+00:00 [261/663] 感染性发热 | key=感染性发热 | ValueError: Disease_id not found from SymMap search keys=['感染性发热', '感染相关性发热']
2026-05-26T18:10:53.780454+00:00 [262/663] 感染性心内膜炎 | key=感染性心内膜炎 | ValueError: Disease_id not found from SymMap search keys=['感染性心内膜炎', 'Infective Endocarditis', 'IE', '急性感染性心内膜炎', '亚急性感染性心内膜炎', '链球菌性心内膜炎', '细菌性心内膜炎']
2026-05-26T18:11:13.747011+00:00 [263/663] 感染性聋 | key=感染性聋 | ValueError: Disease_id not found from SymMap search keys=['感染性聋', '耳聋']
2026-05-26T18:11:42.228196+00:00 [264/663] 感音神经性聋 | key=感音神经性聋 | ValueError: Disease_id not found from SymMap search keys=['感音神经性聋', 'sensorineural hearing loss', '传染病源性聋', '全身系统性疾病引起的耳聋', '耳毒性聋', '自身免疫性聋 主病名： 先天性聋']
2026-05-26T18:11:50.608944+00:00 [265/663] 慢性前列腺炎 | key=慢性前列腺炎 | ValueError: Disease_id not found from SymMap search keys=['慢性前列腺炎']
2026-05-26T18:11:59.751674+00:00 [266/663] 慢性化脓性中耳炎 | key=慢性化脓性中耳炎 | ValueError: Disease_id not found from SymMap search keys=['慢性化脓性中耳炎', 'chronic suppurative otitis media', '慢脓耳']
2026-05-26T18:12:07.515393+00:00 [267/663] 慢性单纯性苔藓 | key=慢性单纯性苔藓 | ValueError: Disease_id not found from SymMap search keys=['慢性单纯性苔藓', 'Lichen Simplex Chronicus', '神经性皮炎', '顽癣']
2026-05-26T18:12:14.935677+00:00 [268/663] 慢性咽炎 | key=慢性咽炎 | ValueError: Disease_id not found from SymMap search keys=['慢性咽炎', 'chronic pharyngitis', '慢喉痹', '慢性咽部炎']
2026-05-26T18:12:22.881150+00:00 [269/663] 慢性唇炎 | key=慢性唇炎 | ValueError: Disease_id not found from SymMap search keys=['慢性唇炎', '唇风', '剥脱性唇炎', '腺性唇炎']
2026-05-26T18:12:36.734454+00:00 [270/663] 慢性喉炎 | key=慢性喉炎 | ValueError: Disease_id not found from SymMap search keys=['慢性喉炎', 'chronic laryngitis', '慢喉喑', '久喑', '慢性喉咽炎']
2026-05-26T18:12:55.633331+00:00 [271/663] 慢性心力衰竭 | key=慢性心力衰竭 | ValueError: Disease_id not found from SymMap search keys=['慢性心力衰竭', 'Chronic Heart Failure', 'HF', '心衰', '充血性心力衰竭', '慢性心功能不全']
2026-05-26T18:13:05.621725+00:00 [272/663] 慢性扁桃体炎 | key=慢性扁桃体炎 | ValueError: Disease_id not found from SymMap search keys=['慢性扁桃体炎', 'chronic tonsillitis', '慢乳蛾', '虚火乳蛾']
2026-05-26T18:13:12.372673+00:00 [273/663] 慢性支气管炎 | key=慢性支气管炎 | ValueError: Disease_id not found from SymMap search keys=['慢性支气管炎', 'Chronic Bronchitis', '老慢支']
2026-05-26T18:13:18.953500+00:00 [274/663] 慢性泪囊炎 | key=慢性泪囊炎 | ValueError: Disease_id not found from SymMap search keys=['慢性泪囊炎', 'Chronic Dacryocystitis']
2026-05-26T18:13:34.956400+00:00 [275/663] 慢性淋巴细胞性甲状腺炎 | key=慢性淋巴细胞性甲状腺炎 | ValueError: Disease_id not found from SymMap search keys=['慢性淋巴细胞性甲状腺炎', 'Chronic Lymphocytic Thyroiditis', '自身免疫性甲状腺炎', '桥本甲状腺炎', '桥本病', '萎缩性甲状腺炎']
2026-05-26T18:14:06.350217+00:00 [278/663] 慢性疼痛 | key=慢性疼痛 | ValueError: Disease_id not found from SymMap search keys=['慢性疼痛']
